customer_id;order_date;order_id;pages_visited;tshirt_category;tshirt_price;tshirt_quantity;user_agent
5z34ph;05/09/2016;HTS-5z34ph-0002;9;Tennis Shirt;24;1;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
512016;30/11/2016;HTS-512016-0002;9;Tennis Shirt;24;1;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
382137;03/09/2016;HTS-382137-0001;10;Tennis Shirt;24;1;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
7bb707;30/05/2016;HTS-7bb707-0001;10;Tennis Shirt;24;1;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
238834;29/08/2014;HTS-238834-0001;10;Tennis Shirt;24;2;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
488697;05/08/2016;HTS-488697-0003;10;Tennis Shirt;24;13;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
6k5asx;27/06/2016;HTS-6k5asx-0002;11;Tennis Shirt;24;23;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
257772;25/12/2013;HTS-257772-0001;12;Tennis Shirt;24;1;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
pukz7l;09/02/2017;HTS-pukz7l-0002;12;Tennis Shirt;24;13;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
6k5asx;19/10/2015;HTS-6k5asx-0001;12;Tennis Shirt;24;17;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
732582;10/10/2014;HTS-732582-0001;13;Tennis Shirt;24;1;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
916341;05/10/2013;HTS-916341-0001;14;Tennis Shirt;24;1;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
397774;08/03/2015;HTS-397774-0001;14;Tennis Shirt;24;1;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
653930;22/11/2015;HTS-653930-0002;14;Tennis Shirt;24;1;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
444403;31/12/2014;HTS-444403-0002;14;Tennis Shirt;24;1;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
cxrtv5;30/10/2015;HTS-cxrtv5-0001;14;Tennis Shirt;24;1;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
yccg00;08/11/2015;HTS-yccg00-0001;14;Tennis Shirt;24;1;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
488697;16/10/2014;HTS-488697-0001;14;Tennis Shirt;24;15;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
365281;13/12/2014;HTS-365281-0003;15;Tennis Shirt;24;2;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
583929;18/12/2013;HTS-583929-0001;15;Tennis Shirt;24;3;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
365499;01/07/2015;HTS-365499-0001;15;Tennis Shirt;24;5;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
915761;20/07/2015;HTS-915761-0002;19;Tennis Shirt;24;12;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
569613;01/10/2016;HTS-569613-0003;7;Tennis Shirt;24;1;Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
978705;24/06/2015;HTS-978705-0002;9;Tennis Shirt;24;3;Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
394276;25/07/2014;HTS-394276-0001;10;Tennis Shirt;24;1;Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
80190;05/12/2014;HTS-080190-0001;13;Tennis Shirt;24;1;Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
971547;12/04/2017;HTS-971547-0006;4;Tennis Shirt;24;2;Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
936262;01/04/2017;HTS-936262-0002;8;Tennis Shirt;24;1;Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
cjf9lk;05/01/2017;HTS-cjf9lk-0001;9;Tennis Shirt;24;1;Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
675460;14/08/2014;HTS-675460-0001;9;Tennis Shirt;24;1;Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
7o5c87;21/01/2016;HTS-7o5c87-0001;13;Tennis Shirt;24;1;Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
650856;31/12/2013;HTS-650856-0001;14;Tennis Shirt;24;3;Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
380209;14/08/2015;HTS-380209-0002;13;Tennis Shirt;24;1;Mozilla/5.0 (Windows NT 6.1| WOW64| Trident/7.0| rv:11.0) like Gecko
704344;05/03/2015;HTS-704344-0003;11;Tennis Shirt;24;1;Mozilla/5.0 (Windows NT 6.1| WOW64| rv:51.0) Gecko/20100101 Firefox/51.0
652;09/02/2015;HTS-000652-0002;11;Tennis Shirt;24;1;Mozilla/5.0 (Windows NT 6.1| WOW64| rv:51.0) Gecko/20100101 Firefox/51.0
704344;18/09/2013;HTS-704344-0001;11;Tennis Shirt;24;2;Mozilla/5.0 (Windows NT 6.1| WOW64| rv:51.0) Gecko/20100101 Firefox/51.0
189700;23/07/2016;HTS-189700-0003;7;Tennis Shirt;24;1;Mozilla/5.0 (Windows NT 6.1| WOW64| rv:52.0) Gecko/20100101 Firefox/52.0
464953;30/04/2014;HTS-464953-0001;16;Tennis Shirt;24;1;Mozilla/5.0 (Windows NT 6.1| WOW64| rv:52.0) Gecko/20100101 Firefox/52.0
553318;15/12/2014;HTS-553318-0001;11;Tennis Shirt;24;1;Mozilla/5.0 (Windows NT 6.1| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
526410;28/09/2014;HTS-526410-0001;12;Tennis Shirt;24;1;Mozilla/5.0 (Windows NT 6.1| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
761299;31/03/2016;HTS-761299-0001;13;Tennis Shirt;24;1;Mozilla/5.0 (Windows NT 6.1| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
384034;08/11/2013;HTS-384034-0001;16;Tennis Shirt;24;12;Mozilla/5.0 (Windows NT 6.1| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
636616;07/12/2016;HTS-636616-0001;18;Tennis Shirt;24;1;Mozilla/5.0 (Windows NT 6.1| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
525793;03/08/2015;HTS-525793-0002;7;Tennis Shirt;24;3;Mozilla/5.0 (X11| Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
933368;05/09/2014;HTS-933368-0001;11;Tennis Shirt;24;2;Mozilla/5.0 (X11| Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
417169;24/05/2016;HTS-417169-0001;14;Tennis Shirt;24;1;Mozilla/5.0 (X11| Ubuntu| Linux x86_64| rv:51.0) Gecko/20100101 Firefox/51.0
410994;06/12/2014;HTS-410994-0001;8;Tennis Shirt;24;1;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
866032;27/11/2013;HTS-866032-0001;14;Tennis Shirt;24;1;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
318044;13/06/2014;HTS-318044-0001;11;Tennis Shirt;24;1;Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
643083;02/09/2016;HTS-643083-0003;8;Tennis Shirt;24;13;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
353964;19/07/2015;HTS-353964-0002;13;Tennis Shirt;24;3;Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
685435;15/03/2017;HTS-685435-0005;5;Tennis Shirt;24;3;Mozilla/5.0 (Windows NT 6.1| WOW64| rv:51.0) Gecko/20100101 Firefox/51.0
685435;17/06/2016;HTS-685435-0004;10;Tennis Shirt;24;2;Mozilla/5.0 (Windows NT 6.1| WOW64| rv:51.0) Gecko/20100101 Firefox/51.0
508008;20/09/2014;HTS-508008-0001;11;Tennis Shirt;24;4;Mozilla/5.0 (X11| Ubuntu| Linux x86_64| rv:51.0) Gecko/20100101 Firefox/51.0
321624;01/10/2013;HTS-321624-0001;16;Bl Tshirt F;17,5;3;Mozilla/5.0 (Macintosh| Intel Mac OS X 10.12| rv:51.0) Gecko/20100101 Firefox/51.0
979204;10/09/2013;HTS-979204-0001;15;Bl Tshirt F;17,5;1;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
928280;22/11/2013;HTS-928280-0001;13;Bl Tshirt F;17,5;4;Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
633557;24/06/2013;HTS-633557-0001;19;Bl Tshirt F;17,5;1;Mozilla/5.0 (Windows NT 6.3| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
ybmwpu;03/01/2017;HTS-ybmwpu-0004;9;Black T-Shirt F;17,5;3;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
453se5;21/08/2015;HTS-453se5-0001;12;Black T-Shirt F;17,5;4;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
2ljl5f;09/10/2016;HTS-2ljl5f-0002;12;Black T-Shirt F;17,5;2;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_11_6) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8
773579;06/04/2015;HTS-773579-0004;5;Black T-Shirt F;17,5;5;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8
143825;11/08/2016;HTS-143825-0006;6;Black T-Shirt F;17,5;3;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8
qhp841;10/08/2016;HTS-qhp841-0002;10;Black T-Shirt F;17,5;4;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8
980721;11/05/2016;HTS-980721-0005;2;Black T-Shirt F;17,5;1;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
dq7khc;04/09/2016;HTS-dq7khc-0004;6;Black T-Shirt F;17,5;2;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
932166;25/07/2015;HTS-932166-0003;7;Black T-Shirt F;17,5;25;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
w3dy1o;22/09/2016;HTS-w3dy1o-0002;8;Black T-Shirt F;17,5;2;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
979204;28/04/2014;HTS-979204-0002;11;Black T-Shirt F;17,5;2;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
437019;13/10/2016;HTS-437019-0003;11;Black T-Shirt F;17,5;4;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
vur3g6;25/08/2015;HTS-vur3g6-0001;13;Black T-Shirt F;17,5;1;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
69803;26/03/2016;HTS-069803-0007;6;Black T-Shirt F;17,5;1;Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
468209;18/02/2017;HTS-468209-0007;9;Black T-Shirt F;17,5;3;Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
69803;17/08/2014;HTS-069803-0002;17;Black T-Shirt F;17,5;1;Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
284529;21/05/2015;HTS-284529-0002;10;Black T-Shirt F;17,5;3;Mozilla/5.0 (Windows NT 6.1| WOW64| rv:51.0) Gecko/20100101 Firefox/51.0
230991;20/06/2016;HTS-230991-0004;6;Black T-Shirt F;17,5;3;Mozilla/5.0 (Windows NT 6.1| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
230991;24/12/2014;HTS-230991-0002;10;Black T-Shirt F;17,5;1;Mozilla/5.0 (Windows NT 6.1| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
zd373c;08/11/2015;HTS-zd373c-0001;14;Black T-Shirt F;17,5;2;Mozilla/5.0 (Windows NT 6.1| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
427803;10/07/2015;HTS-427803-0002;13;Black T-Shirt F;17,5;3;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
945424;10/01/2016;HTS-945424-0006;16;Black T-Shirt F;17,5;1;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
842157;10/08/2014;HTS-842157-0001;11;Black T-Shirt F;17,5;4;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_11_6) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8
31876;13/02/2015;HTS-031876-0003;11;Black T-Shirt F;17,5;3;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
888823;29/04/2015;HTS-888823-0003;12;Black T-Shirt F;17,5;1;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
4d0jik;20/06/2016;HTS-4d0jik-0002;9;Black T-Shirt F;17,5;2;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8
688241;29/07/2016;HTS-688241-0004;7;Black T-Shirt F;17,5;2;Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
583745;28/06/2015;HTS-583745-0002;8;Black T-Shirt F;17,5;2;Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
10797;29/08/2014;HTS-010797-0001;13;Black T-Shirt F;17,5;5;Mozilla/5.0 (Windows NT 10.0| WOW64| rv:51.0) Gecko/20100101 Firefox/51.0
357371;18/05/2016;HTS-357371-0004;9;Black T-Shirt F;17,5;2;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
591943;24/01/2015;HTS-591943-0002;15;Black T-Shirt F;17,5;1;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
269387;14/09/2014;HTS-269387-0001;15;Black T-Shirt F;17,5;1;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
350458;10/10/2016;HTS-350458-0007;4;Black T-Shirt F;17,5;3;Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
399811;12/01/2015;HTS-399811-0004;6;Black T-Shirt F;17,5;4;Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
33837;22/09/2016;HTS-033837-0003;8;Black T-Shirt F;17,5;2;Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
w76la4;27/11/2015;HTS-w76la4-0001;9;Black T-Shirt F;17,5;1;Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
x3eczj;26/06/2015;HTS-x3eczj-0001;9;Black T-Shirt F;17,5;3;Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
x3eczj;05/12/2015;HTS-x3eczj-0002;12;Black T-Shirt F;17,5;1;Mozilla/5.0 (Windows NT 6.1| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
842191;29/03/2016;HTS-842191-0004;11;Black T-Shirt F;17,5;1;Mozilla/5.0 (Windows NT 6.1| WOW64| Trident/7.0| rv:11.0) like Gecko
842191;26/05/2015;HTS-842191-0003;14;Black T-Shirt F;17,5;1;Mozilla/5.0 (Windows NT 6.1| WOW64| Trident/7.0| rv:11.0) like Gecko
335768;09/03/2017;HTS-335768-0004;7;Black T-Shirt F;17,5;1;Mozilla/5.0 (Windows NT 6.1| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
ovwfeh;17/09/2015;HTS-ovwfeh-0001;11;Black T-Shirt F;17,5;6;Mozilla/5.0 (Windows NT 6.1| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
368695;02/06/2016;HTS-368695-0009;2;Black T-Shirt F;17,5;1;Mozilla/5.0 (Windows NT 6.3| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
366872;17/07/2013;HTS-366872-0001;11;Bl Tshirt F;17,5;4;Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
567923;21/10/2013;HTS-567923-0001;13;Bl Tshirt F;17,5;1;Mozilla/5.0 (Windows NT 6.3| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
109488;30/06/2015;HTS-109488-0001;9;Black T-Shirt F;17,5;1;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
598937;11/05/2015;HTS-598937-0002;12;Black T-Shirt F;17,5;2;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_11_6) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8
412232;14/03/2017;HTS-412232-0007;4;Black T-Shirt F;17,5;3;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
274215;15/12/2016;HTS-274215-0007;9;Black T-Shirt F;17,5;3;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
412232;01/09/2016;HTS-412232-0006;10;Black T-Shirt F;17,5;3;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
175607;01/05/2014;HTS-175607-0001;13;Black T-Shirt F;17,5;1;Mozilla/5.0 (Macintosh| Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
366872;14/01/2017;HTS-366872-0008;3;Black T-Shirt F;17,5;3;Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
vbgdyg;14/06/2016;HTS-vbgdyg-0002;7;Black T-Shirt F;17,5;2;Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
wmdnin;08/02/2016;HTS-wmdnin-0001;12;Black T-Shirt F;17,5;1;Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
vbgdyg;10/10/2015;HTS-vbgdyg-0001;13;Black T-Shirt F;17,5;1;Mozilla/5.0 (Windows NT 10.0| WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
852360;28/04/2015;HTS-852360-0004;12;Black T-Shirt F;17,5;1;Mozilla/5.0 (Windows NT 10.0| WOW64| rv:52.0) Gecko/20100101 Firefox/52.0
f72a0u;05/09/2015;HTS-f72a0u-0001;7;Black T-Shirt F;17,5;3;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
301810;02/09/2016;HTS-301810-0004;8;Black T-Shirt F;17,5;7;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
707882;02/07/2016;HTS-707882-0004;10;Black T-Shirt F;17,5;2;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
249878;13/07/2014;HTS-249878-0001;14;Black T-Shirt F;17,5;3;Mozilla/5.0 (Windows NT 10.0| Win64| x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36
